student_id,name,branch,college_tier,cgpa,backlogs,coding_skills,internships,projects_count,placement_status,salary_package_lpa
STU24464,Leorio,Chemical,Tier-3,7.36,0,3.8,2,1,0,
STU24465,Inosuke,ME,Tier-2,7.66,0,4.8,1,2,1,11.31
STU24466,Maki,IT,Tier-3,6.69,3,7.4,0,1,0,
STU24467,Asuna,ME,Tier-2,7.61,0,7.3,1,3,1,11.21
STU24468,Pochita,CSE,Tier-2,7.23,1,5.5,1,2,0,
STU24469,Thomas Andre,ECE,Tier-3,6.87,0,9.2,2,1,0,
STU24470,Aizen,Chemical,Tier-3,7.9,1,7.3,1,4,1,11.39
STU24471,Nanami,CE,Tier-1,6.08,0,4.1,2,3,0,
STU24472,Law,Chemical,Tier-3,6.07,0,7.8,0,3,0,
STU24473,Maki,ECE,Tier-3,7.25,0,5.4,2,3,1,9.32
STU24474,Nagi,ME,Tier-3,6.2,0,7.0,1,2,0,
STU24475,Power,ME,Tier-2,8.37,1,6.8,0,1,0,
STU24476,L,IT,Tier-3,6.91,0,4.8,1,3,0,
STU24477,Nami,Chemical,Tier-3,5.95,1,7.2,1,2,0,
STU24478,Mob,Chemical,Tier-3,7.07,0,7.0,0,3,0,
STU24479,Meliodas,CSE,Tier-2,8.81,1,5.8,0,0,0,
STU24480,Hange,CE,Tier-2,6.41,0,7.7,3,4,1,12.2
STU24481,Sasuke,EE,Tier-2,6.65,0,7.1,0,3,0,
STU24482,Yuji,ME,Tier-1,7.71,0,9.4,0,5,0,
STU24483,Hange,EE,Tier-3,8.47,0,8.0,0,5,1,12.62
STU24484,Light,IT,Tier-3,6.31,1,5.5,1,3,1,10.47
STU24485,Momo Ayase,CSE,Tier-3,6.53,0,6.6,0,2,0,
STU24486,Mello,EE,Tier-2,5.81,0,5.9,2,2,1,10.06
STU24487,Denji,CE,Tier-3,7.19,0,8.0,0,2,1,8.17
STU24488,Rukia,CE,Tier-2,7.43,1,8.1,0,3,0,
STU24489,Anya,IT,Tier-3,8.03,0,3.1,0,3,0,
STU24490,Luffy,Chemical,Tier-1,7.59,1,6.0,0,2,1,10.09
STU24491,Shinobu,ECE,Tier-2,7.3,1,7.8,0,3,0,
STU24492,Itachi,EE,Tier-2,7.44,0,7.0,1,2,1,10.23
STU24493,Itachi,ECE,Tier-1,7.74,0,5.2,1,2,1,10.78
STU24494,Uraraka,EE,Tier-3,6.14,1,6.0,2,3,1,7.83
STU24495,Shikamaru,EE,Tier-3,7.43,0,6.3,2,3,1,10.36
STU24496,Luffy,ME,Tier-2,5.71,1,7.1,1,0,0,
STU24497,Gon,EE,Tier-3,8.23,1,6.5,0,5,0,
STU24498,Thorkell,EE,Tier-3,8.83,0,7.3,0,2,1,10.45
STU24499,Nobara,ME,Tier-3,6.68,2,6.4,0,1,0,
STU24500,Megumi Fushiguro,ECE,Tier-3,7.49,0,7.3,3,2,1,12.07
STU24501,Levi,EE,Tier-2,7.93,1,7.2,1,2,1,12.03
STU24502,Lelouch,CSE,Tier-3,8.61,0,4.3,1,2,1,11.37
STU24503,Kakashi,Chemical,Tier-2,7.09,0,6.6,0,1,1,9.2
STU24504,Askeladd,CSE,Tier-2,6.57,0,7.8,0,1,0,
STU24505,Vegeta,Chemical,Tier-1,7.63,0,2.9,1,2,1,10.26
STU24506,Stark,CE,Tier-2,8.39,1,4.2,1,2,1,11.77
STU24507,Gintoki,Chemical,Tier-2,7.28,2,6.6,3,3,1,11.86
STU24508,Nami,CSE,Tier-2,8.42,0,7.0,1,3,1,11.02
STU24509,Chrollo,IT,Tier-3,8.12,1,5.5,0,1,0,
STU24510,Hori,CSE,Tier-2,7.87,0,7.4,1,2,1,12.38
STU24511,Bulma,ECE,Tier-2,7.18,0,7.5,0,3,1,11.08
STU24512,Trunks,Chemical,Tier-2,6.99,1,5.2,3,0,0,
STU24513,Kageyama,CE,Tier-2,8.75,0,5.3,0,3,1,9.56
STU24514,Frieza,ME,Tier-2,6.42,1,5.4,0,1,0,
STU24515,Misa,CE,Tier-3,7.67,1,5.8,0,4,0,
STU24516,Ace,CSE,Tier-1,7.6,0,5.2,0,1,0,
STU24517,Yor,CE,Tier-2,7.52,2,6.8,1,2,0,
STU24518,Fern,ECE,Tier-3,6.23,1,7.5,1,3,0,
STU24519,Okarun,ME,Tier-2,7.27,0,6.0,1,1,1,11.58
STU24520,Josuke,CE,Tier-3,6.72,0,4.7,0,3,0,
STU24521,Sasuke,ME,Tier-2,8.04,1,6.1,0,2,0,
STU24522,Giyu,ECE,Tier-2,7.43,3,1.3,0,2,0,
STU24523,Makima,ME,Tier-2,8.54,1,6.2,2,3,1,13.56
STU24524,Igris,EE,Tier-3,8.5,1,4.4,2,1,1,10.04
STU24525,Thorkell,ME,Tier-2,6.85,1,4.6,2,3,1,8.8
STU24526,Seiko Ayase,EE,Tier-2,8.5,2,6.2,0,3,0,
STU24527,Joseph,ECE,Tier-2,6.65,0,6.7,1,5,0,
STU24528,Kurapika,IT,Tier-3,8.4,0,5.2,0,4,1,11.21
STU24529,Thorkell,ECE,Tier-3,6.15,1,7.2,2,2,1,12.0
STU24530,Franky,CE,Tier-2,8.54,2,7.7,1,3,1,12.54
STU24531,Josuke,Chemical,Tier-3,6.57,2,5.7,1,3,1,7.37
STU24532,Aizen,CSE,Tier-3,6.9,0,5.2,0,2,0,
STU24533,Ban,IT,Tier-1,7.05,0,6.2,1,4,1,12.92
STU24534,Jiraiya,EE,Tier-2,6.67,1,4.0,1,2,0,
STU24535,Tengen,ME,Tier-2,8.43,0,4.5,1,1,1,10.61
STU24536,Barou,IT,Tier-2,5.67,0,5.9,0,2,1,7.29
STU24537,Nishinoya,ECE,Tier-3,7.66,2,5.3,2,3,1,9.19
STU24538,Robin,CSE,Tier-3,7.74,3,5.9,1,2,1,8.86
STU24539,Nobara,CSE,Tier-3,6.26,1,6.8,1,3,1,9.48
STU24540,Turbo Granny,IT,Tier-2,6.8,2,2.7,0,1,0,
STU24541,Josuke,CE,Tier-2,6.3,1,5.0,1,2,1,8.71
STU24542,Seiko Ayase,Chemical,Tier-2,6.91,1,5.7,0,2,1,8.34
STU24543,Muichiro,EE,Tier-3,8.02,1,3.9,0,2,1,8.27
STU24544,Nami,IT,Tier-3,6.86,0,7.5,0,1,1,9.19
STU24545,Toji,Chemical,Tier-3,7.46,2,9.3,0,0,1,10.03
STU24546,Miyamura,IT,Tier-3,7.11,0,6.4,0,4,1,11.04
STU24547,Kakashi,IT,Tier-1,9.01,1,4.2,1,3,1,10.7
STU24548,Loid,CSE,Tier-3,7.32,1,8.1,0,3,1,11.77
STU24549,Trunks,ECE,Tier-3,6.43,0,6.9,3,2,1,10.27
STU24550,Bokuto,CE,Tier-2,7.42,1,5.2,1,4,1,10.99
STU24551,Aizen,ECE,Tier-3,7.83,1,3.2,0,4,0,
STU24552,Alphonse,EE,Tier-1,6.71,0,4.0,2,3,1,13.66
STU24553,Frieren,ECE,Tier-2,8.36,1,6.2,0,1,1,7.06
STU24554,Bond,Chemical,Tier-2,5.74,0,4.6,3,2,1,8.59
STU24555,Kushida,ME,Tier-2,6.82,2,4.7,0,5,0,
STU24556,Tsukishima,ME,Tier-3,7.22,0,7.0,2,2,1,8.27
STU24557,Teruki,EE,Tier-2,8.08,0,6.5,1,5,1,11.6
STU24558,Emilia,EE,Tier-2,8.47,0,7.3,0,0,1,10.72
STU24559,Askeladd,Chemical,Tier-3,8.45,0,7.8,1,1,0,
STU24560,Riza Hawkeye,ME,Tier-2,7.35,1,6.0,1,4,1,9.45
STU24561,Riza Hawkeye,CE,Tier-1,8.22,0,6.6,0,1,1,12.44
STU24562,Minato,CSE,Tier-3,7.8,2,6.2,1,1,0,
STU24563,Ban,Chemical,Tier-3,7.32,1,4.3,0,3,0,
STU24564,Mob,Chemical,Tier-2,6.75,0,6.4,1,2,1,10.47
STU24565,Urahara,ME,Tier-3,7.41,0,6.5,1,3,1,7.07
STU24566,Kushida,Chemical,Tier-3,8.34,0,7.1,1,4,1,11.48
STU24567,Kageyama,EE,Tier-2,7.28,0,7.8,1,3,0,
STU24568,Beru,IT,Tier-3,6.86,0,5.8,0,1,0,
STU24569,Lelouch,ME,Tier-3,8.24,0,5.3,0,4,1,9.45
STU24570,Armin,ME,Tier-3,6.8,1,5.1,0,1,0,
STU24571,Yuta,IT,Tier-1,7.7,0,7.9,1,2,1,14.82
STU24572,Deku,IT,Tier-3,7.55,3,6.4,0,2,1,10.11
STU24573,Cha Haein,ECE,Tier-2,8.01,0,4.7,1,1,0,
STU24574,Giorno,EE,Tier-3,7.93,0,4.6,1,2,0,
STU24575,Momo Ayase,IT,Tier-2,7.8,1,6.5,1,3,1,13.64
STU24576,Tengen,CE,Tier-3,6.91,1,5.4,0,3,1,8.43
STU24577,Chigiri,CSE,Tier-3,6.74,0,5.1,1,2,1,9.85
STU24578,Hawks,Chemical,Tier-2,7.49,1,5.0,2,3,1,9.65
STU24579,Kobeni,ME,Tier-2,7.42,0,4.8,1,1,0,
STU24580,Zoro,ECE,Tier-1,9.43,0,7.8,2,2,1,14.7
STU24581,Genos,ECE,Tier-2,7.52,2,5.6,0,3,0,
STU24582,Brook,ME,Tier-3,7.28,2,7.2,0,4,1,9.78
STU24583,Suzaku,CSE,Tier-3,6.69,0,7.1,3,1,1,11.03
STU24584,Aki,CE,Tier-3,6.29,1,3.4,1,3,0,
STU24585,Tatsumaki,EE,Tier-3,5.85,0,6.0,0,0,0,
STU24586,Luffy,IT,Tier-3,6.24,0,5.3,0,2,1,8.95
STU24587,Power,Chemical,Tier-2,6.94,2,6.6,0,2,0,
STU24588,Alphonse,ME,Tier-2,8.07,0,6.6,1,1,0,
STU24589,Bachira,IT,Tier-1,7.58,1,7.0,1,2,1,14.35
STU24590,Gintoki,ME,Tier-3,6.32,0,5.9,0,4,0,
STU24591,Brook,ECE,Tier-3,6.66,0,5.9,1,1,1,8.28
STU24592,Komugi,CE,Tier-2,7.1,1,6.7,2,4,0,
STU24593,Mikey,EE,Tier-2,6.89,1,8.7,2,2,1,9.87
STU24594,Minato,Chemical,Tier-3,6.43,0,5.2,2,2,1,7.87
STU24595,Tatsumaki,Chemical,Tier-3,4.99,0,6.9,2,5,0,
STU24596,Nobara,CSE,Tier-3,6.25,1,7.5,1,4,1,9.4
STU24597,Mikasa,ECE,Tier-2,6.3,1,5.1,0,2,0,
STU24598,Reigen,IT,Tier-3,8.23,1,7.5,1,3,1,12.97
STU24599,Rin,EE,Tier-3,8.46,0,4.6,1,2,0,
STU24600,Damian,IT,Tier-1,5.51,1,8.0,0,4,1,11.67
STU24601,Garou,EE,Tier-3,7.88,0,3.2,0,3,1,6.11
STU24602,Seiko Ayase,IT,Tier-2,8.3,0,6.6,0,0,1,11.79
STU24603,Garou,ME,Tier-3,6.51,1,8.9,0,2,1,10.73
STU24604,Cha Haein,EE,Tier-3,5.74,0,4.5,1,2,0,
STU24605,Todoroki,Chemical,Tier-3,8.68,1,7.1,3,2,1,11.98
STU24606,Uraraka,Chemical,Tier-2,7.03,1,9.0,0,2,1,11.09
STU24607,Suzaku,ME,Tier-3,8.35,1,3.0,2,4,1,9.49
STU24608,Giyu,EE,Tier-2,7.28,0,6.5,0,2,0,
STU24609,Alphonse,CE,Tier-2,8.53,0,4.5,2,2,1,11.51
STU24610,Sanji,ME,Tier-2,7.62,1,5.6,0,2,1,10.88
STU24611,Goku,CSE,Tier-2,6.88,3,4.4,0,5,1,13.37
STU24612,Sanji,ECE,Tier-3,6.77,2,7.8,1,1,1,7.48
STU24613,Kurapika,Chemical,Tier-2,6.68,1,7.0,0,2,0,
STU24614,Saitama,ECE,Tier-3,7.02,0,6.2,1,3,1,8.8
STU24615,Teruki,CSE,Tier-3,7.14,2,6.1,0,3,0,
STU24616,Robin,CE,Tier-3,7.53,1,5.9,0,3,1,6.98
STU24617,Kobeni,Chemical,Tier-1,6.85,0,7.5,0,5,1,11.96
STU24618,Joseph,ME,Tier-2,8.78,1,8.5,1,3,1,13.08
STU24619,Sukuna,ME,Tier-3,8.66,0,7.5,0,1,1,9.62
STU24620,Dio,ECE,Tier-2,7.46,0,8.3,1,2,1,10.0
STU24621,Megumi,ECE,Tier-1,8.87,0,4.6,3,3,1,15.34
STU24622,Nobara,Chemical,Tier-3,8.52,1,6.0,3,1,1,10.2
STU24623,Ace,Chemical,Tier-3,6.94,1,4.9,3,2,0,
STU24624,Misa,EE,Tier-3,7.64,1,7.6,0,0,1,9.31
STU24625,Ace,ECE,Tier-2,7.16,0,8.6,0,2,1,9.98
STU24626,Josuke,IT,Tier-2,8.51,0,5.6,0,4,0,
STU24627,Ishikawa,CSE,Tier-2,6.43,0,5.3,3,3,1,12.68
STU24628,Law,EE,Tier-3,5.93,0,5.5,0,2,0,
STU24629,Tengen,EE,Tier-3,7.19,1,3.1,2,2,0,
STU24630,Gintoki,ME,Tier-3,6.44,0,6.7,0,2,0,
STU24631,Escanor,CE,Tier-3,6.47,0,5.7,1,4,1,9.29
STU24632,Gohan,ECE,Tier-3,7.05,0,7.2,1,4,1,10.61
STU24633,Edward,IT,Tier-3,6.81,0,4.3,0,3,0,
STU24634,Nishinoya,CE,Tier-2,6.95,1,6.8,1,2,0,
STU24635,Giorno,CE,Tier-3,7.02,0,6.5,1,3,0,
STU24636,Renji,EE,Tier-3,7.46,0,3.2,0,3,0,
STU24637,Bulma,CSE,Tier-2,6.62,1,4.3,0,1,0,
STU24638,Pochita,EE,Tier-3,6.71,2,4.8,3,1,0,
STU24639,Erza,ME,Tier-2,8.0,0,6.8,3,2,0,
STU24640,Megumi,Chemical,Tier-2,8.27,2,6.8,0,4,1,10.07
STU24641,Beatrice,EE,Tier-3,8.82,0,8.2,1,2,1,9.4
STU24642,Asuna,EE,Tier-3,7.25,0,4.3,2,3,1,8.53
STU24643,Kakashi,ECE,Tier-2,8.23,1,7.7,1,1,1,10.09
STU24644,Killua,ECE,Tier-3,6.93,0,5.6,0,1,1,8.68
STU24645,Alphonse,CSE,Tier-1,7.63,1,6.9,0,1,1,11.84
STU24646,Frieren,CSE,Tier-3,7.3,1,8.6,0,4,1,11.96
STU24647,Yor,CE,Tier-2,8.78,2,3.8,2,4,0,
STU24648,Hisoka,ECE,Tier-3,6.65,0,7.3,0,2,1,8.21
STU24649,Rengoku,CE,Tier-3,6.47,0,5.5,0,3,1,9.44
STU24650,Ban,ECE,Tier-1,7.25,0,9.0,1,1,1,12.47
STU24651,Lucy,Chemical,Tier-3,5.47,1,7.9,2,2,1,10.61
STU24652,Yuki Yoshikawa,IT,Tier-3,7.27,1,9.8,0,2,1,11.32
STU24653,Meliodas,IT,Tier-3,5.0,1,3.5,0,1,0,
STU24654,Trunks,ME,Tier-3,6.42,0,4.1,0,3,0,
STU24655,Stark,CE,Tier-2,7.2,0,3.3,1,2,1,7.12
STU24656,Dio,IT,Tier-1,5.72,0,6.5,0,5,1,10.35
STU24657,Itachi,EE,Tier-3,7.43,0,9.5,1,5,0,
STU24658,Beatrice,IT,Tier-2,5.24,1,5.0,0,0,0,
STU24659,Goku,CE,Tier-3,7.14,1,4.9,1,4,1,8.57
STU24660,Nanami,EE,Tier-3,7.86,2,5.9,0,2,0,
STU24661,Okarun,ME,Tier-3,8.25,1,5.0,1,1,0,
STU24662,Bulma,IT,Tier-2,8.58,0,5.7,1,3,0,
STU24663,Meruem,ECE,Tier-2,6.41,0,7.6,0,4,1,9.98
STU24664,Levi,ME,Tier-3,6.83,0,6.9,3,1,1,11.43
STU24665,Gintoki,ECE,Tier-2,6.58,1,8.6,1,2,1,10.69
STU24666,Zoro,ME,Tier-3,7.97,1,5.0,0,3,0,
STU24667,Asuna,IT,Tier-3,7.39,1,7.1,0,1,0,
STU24668,Inosuke,ECE,Tier-1,7.19,2,6.2,0,2,1,11.47
STU24669,Denji,CSE,Tier-3,7.14,1,4.8,2,3,1,10.72
STU24670,Garou,CSE,Tier-1,7.71,0,6.7,1,4,1,15.56
STU24671,Erza,IT,Tier-3,6.43,0,6.3,3,5,1,9.84
STU24672,Makima,EE,Tier-3,7.91,2,7.1,2,3,1,10.95
STU24673,Hisoka,IT,Tier-2,7.5,1,6.7,1,3,0,
STU24674,Bokuto,CSE,Tier-3,8.14,0,6.3,0,0,1,9.52
STU24675,Ichigo,Chemical,Tier-3,6.88,0,6.6,0,4,1,8.36
STU24676,Minato,EE,Tier-2,7.25,0,4.8,0,2,1,8.22
STU24677,Ishikawa,CE,Tier-1,8.19,0,5.3,0,4,1,13.62
STU24678,Nezuko,CE,Tier-2,6.16,2,4.4,0,3,0,
STU24679,Fern,CSE,Tier-3,8.29,0,4.0,1,1,0,
STU24680,Frieza,ME,Tier-2,6.97,2,5.1,2,1,0,
STU24681,Yuji,Chemical,Tier-3,7.9,0,5.9,1,4,1,10.12
STU24682,Momo Ayase,EE,Tier-2,7.93,0,3.9,0,3,0,
STU24683,Himmel,Chemical,Tier-3,7.04,2,7.6,0,3,0,
STU24684,Nagi,Chemical,Tier-3,7.23,0,6.0,1,2,0,
STU24685,Kenpachi,EE,Tier-1,5.98,1,8.2,1,1,1,10.01
STU24686,Dimple,CSE,Tier-3,5.59,0,6.2,1,2,1,9.48
STU24687,Hawks,ME,Tier-2,7.3,0,6.3,1,0,0,
STU24688,Kakashi,Chemical,Tier-2,8.26,2,3.5,1,3,1,10.06
STU24689,Kobeni,ME,Tier-2,7.04,0,4.8,0,3,1,11.56
STU24690,L,CE,Tier-3,5.33,0,6.1,0,3,0,
STU24691,Uraraka,EE,Tier-3,6.77,2,5.9,1,2,0,
STU24692,Josuke,ECE,Tier-2,6.75,1,4.3,0,3,0,
STU24693,Sukuna,Chemical,Tier-1,6.88,1,7.3,0,3,0,
STU24694,Oikawa,IT,Tier-3,6.28,0,6.0,3,2,0,
STU24695,Genos,EE,Tier-3,6.55,0,4.8,3,3,0,
STU24696,Muichiro,IT,Tier-3,5.85,0,4.7,0,1,0,
STU24697,Luffy,ME,Tier-2,9.05,0,6.1,0,5,1,12.56
STU24698,Yuta,Chemical,Tier-3,8.71,0,5.6,2,1,1,8.1
STU24699,Josuke,Chemical,Tier-2,6.34,0,5.4,3,2,1,10.24
STU24700,Nagi,IT,Tier-2,7.24,3,4.9,2,2,0,
STU24701,Zenitsu,CE,Tier-1,6.66,2,5.9,0,2,0,
STU24702,Hange,Chemical,Tier-1,7.06,0,7.7,1,3,1,12.17
STU24703,Zoro,CE,Tier-3,7.56,0,5.7,0,3,1,8.85
STU24704,Frieren,EE,Tier-3,7.37,2,5.7,1,2,0,
STU24705,Beatrice,IT,Tier-3,8.08,0,3.3,3,2,0,
STU24706,Fern,EE,Tier-3,6.74,0,2.4,0,0,1,5.09
STU24707,Kenpachi,CE,Tier-2,7.21,0,6.4,1,2,1,11.38
STU24708,Rengoku,ME,Tier-3,4.98,0,7.1,0,2,0,
STU24709,Minato,ECE,Tier-3,7.34,1,4.4,0,0,0,
STU24710,Geto,IT,Tier-2,5.32,0,6.5,0,2,1,10.83
STU24711,Rem,ME,Tier-1,6.06,3,6.2,0,3,0,
STU24712,Minato,ECE,Tier-3,8.34,0,8.5,0,3,1,10.15
STU24713,Draken,EE,Tier-1,8.36,0,5.8,0,3,1,13.49
STU24714,Giyu,Chemical,Tier-3,6.29,1,7.0,2,1,0,
STU24715,Jiraiya,CSE,Tier-3,8.74,1,4.2,1,2,0,
STU24716,Rem,IT,Tier-1,7.85,1,5.3,0,1,1,11.57
STU24717,Chifuyu,Chemical,Tier-1,7.63,1,4.8,0,1,0,
STU24718,Teruki,Chemical,Tier-3,6.16,1,6.2,0,2,0,
STU24719,L,ECE,Tier-2,8.84,1,6.2,3,3,1,14.26
STU24720,Trunks,Chemical,Tier-3,7.86,0,5.4,1,2,0,
STU24721,Meruem,IT,Tier-2,6.49,0,8.4,0,2,1,9.86
STU24722,Zoro,CSE,Tier-3,5.11,1,3.9,2,1,0,
STU24723,Tsukishima,ECE,Tier-2,6.15,0,5.9,0,2,1,7.59
STU24724,Mikey,EE,Tier-3,7.34,3,6.8,1,1,0,
STU24725,Shinji,CSE,Tier-3,7.01,2,7.2,0,0,0,
STU24726,Anya,IT,Tier-3,8.55,0,6.1,2,2,1,11.14
STU24727,Megumi,CE,Tier-3,6.24,0,7.2,0,5,1,9.95
STU24728,Winry,ME,Tier-3,7.48,0,5.8,0,2,0,
STU24729,Aki,ME,Tier-3,8.14,1,6.2,0,1,1,7.94
STU24730,Nishinoya,Chemical,Tier-3,6.02,1,6.6,1,3,1,8.54
STU24731,Zenitsu,IT,Tier-3,7.75,0,5.7,1,3,1,8.14
STU24732,Sasuke,Chemical,Tier-2,7.19,0,6.4,2,1,0,
STU24733,Killua,ECE,Tier-3,6.7,1,4.7,1,3,0,
STU24734,Hinata Shoyo,Chemical,Tier-3,5.22,0,5.3,0,0,0,
STU24735,Aki,CE,Tier-3,7.61,1,5.2,2,1,1,7.84
STU24736,Okarun,IT,Tier-3,6.59,2,4.8,3,3,0,
STU24737,Zenitsu,IT,Tier-3,6.86,0,6.2,2,5,0,
STU24738,Shinji,EE,Tier-2,8.46,1,6.1,0,1,1,9.44
STU24739,Canute,EE,Tier-2,7.17,1,4.8,1,5,1,11.53
STU24740,Emilia,IT,Tier-3,7.42,2,5.8,2,2,0,
STU24741,Renji,IT,Tier-2,8.96,1,4.1,0,3,0,
STU24742,Makima,Chemical,Tier-2,7.35,2,4.1,1,1,1,9.69
STU24743,Mikasa,CE,Tier-3,6.48,0,9.2,1,4,1,7.98
STU24744,Yuta,IT,Tier-1,8.34,2,4.9,0,5,1,14.4
STU24745,Toji,CE,Tier-3,7.26,0,5.6,1,3,1,9.72
STU24746,Jiraiya,IT,Tier-3,6.74,0,7.6,0,2,1,8.61
STU24747,Dimple,EE,Tier-3,6.39,0,6.4,1,3,1,7.4
STU24748,Josuke,CSE,Tier-2,6.94,0,5.2,0,1,0,
STU24749,Usopp,ME,Tier-1,8.05,1,6.3,1,3,0,
STU24750,Chigiri,IT,Tier-3,6.7,0,7.2,3,2,1,11.18
STU24751,Jotaro,IT,Tier-2,7.35,0,4.0,2,2,0,
STU24752,Erza,IT,Tier-3,6.44,3,5.4,1,1,0,
STU24753,Vegeta,IT,Tier-3,8.48,1,5.6,1,3,1,11.52
STU24754,Garou,CSE,Tier-2,5.96,1,9.9,0,1,0,
STU24755,Yuji,EE,Tier-3,6.32,0,4.6,0,5,0,
STU24756,Jotaro,Chemical,Tier-2,6.61,1,6.8,2,4,1,10.68
STU24757,Dimple,ECE,Tier-2,5.98,1,8.0,1,2,0,
STU24758,Zoro,CE,Tier-3,7.67,0,6.6,1,2,0,
STU24759,Turbo Granny,EE,Tier-2,7.81,0,6.2,0,3,1,8.01
STU24760,Momo Ayase,IT,Tier-3,7.78,1,8.4,0,3,1,13.06
STU24761,Naruto,CSE,Tier-3,7.82,1,4.4,2,1,1,11.87
STU24762,Mob,CE,Tier-2,5.86,1,5.4,2,2,0,
STU24763,Asuka,CSE,Tier-2,7.43,2,4.8,0,1,0,
STU24764,Gintoki,ECE,Tier-1,8.44,0,5.4,1,3,1,11.06
STU24765,Reiner,CSE,Tier-2,6.89,2,6.1,0,3,1,10.81
STU24766,Lucy,CE,Tier-2,8.17,0,6.7,1,3,1,13.3
STU24767,Tatsumaki,Chemical,Tier-1,7.06,1,8.0,1,2,0,
STU24768,Jiraiya,ECE,Tier-3,7.09,1,4.2,0,4,0,
STU24769,Meliodas,ECE,Tier-3,6.11,0,6.8,0,3,1,7.35
STU24770,Soma,EE,Tier-2,6.77,1,6.2,1,2,0,
STU24771,Kurapika,EE,Tier-3,8.36,2,4.3,1,2,0,
STU24772,Frieza,ECE,Tier-2,6.63,0,3.7,0,1,1,6.31
STU24773,Hawks,ECE,Tier-1,8.91,0,8.8,1,4,1,15.32
STU24774,Light,IT,Tier-1,7.05,1,7.3,3,4,0,
STU24775,Oikawa,IT,Tier-3,8.41,1,6.7,0,2,1,9.4
STU24776,Fern,ME,Tier-1,7.21,1,5.5,0,3,0,
STU24777,Sasuke,CE,Tier-3,5.12,0,6.9,1,2,1,7.33
STU24778,Sukuna,CE,Tier-3,6.55,0,6.9,0,4,1,10.32
STU24779,Aira Shiratori,EE,Tier-3,6.55,0,5.7,0,2,0,
STU24780,Sukuna,CE,Tier-3,6.58,1,9.3,0,2,1,8.67
STU24781,Bachira,ME,Tier-1,6.07,1,6.7,1,1,1,11.29
STU24782,Dio,ECE,Tier-3,6.31,0,4.0,0,2,0,
STU24783,Kagura,ECE,Tier-2,7.75,1,7.2,0,1,0,
STU24784,Gintoki,EE,Tier-2,9.56,0,4.7,2,2,1,12.38
STU24785,Roy Mustang,ECE,Tier-2,7.38,0,5.2,0,4,1,9.04
STU24786,Asuna,CE,Tier-1,6.89,1,8.5,3,1,1,11.15
STU24787,Power,IT,Tier-3,4.98,2,5.0,0,4,0,
STU24788,King,CSE,Tier-2,8.98,0,4.9,1,2,0,
STU24789,Urahara,EE,Tier-1,8.16,0,6.7,1,2,0,
STU24790,Bokuto,CSE,Tier-3,6.79,0,4.1,0,2,1,8.37
STU24791,Sukuna,IT,Tier-1,7.48,0,4.7,1,3,1,13.31
STU24792,Uraraka,ECE,Tier-2,6.78,0,7.5,1,1,0,
STU24793,Yuji,CSE,Tier-1,6.14,1,7.1,0,2,0,
STU24794,Tengen,IT,Tier-2,6.84,2,4.6,0,4,0,
STU24795,Rem,EE,Tier-3,7.97,2,6.6,1,2,1,9.2
STU24796,Killua,ECE,Tier-3,7.53,0,5.8,2,2,0,
STU24797,Bokuto,Chemical,Tier-3,7.0,2,7.0,2,2,0,
STU24798,Piccolo,CSE,Tier-2,7.79,0,4.9,0,1,1,10.67
STU24799,Armin,CE,Tier-3,6.91,0,5.6,1,2,0,
STU24800,Igris,ME,Tier-3,8.32,0,5.6,2,2,1,10.19
STU24801,Muichiro,ME,Tier-3,6.26,0,7.6,1,3,1,9.56
STU24802,Beatrice,ME,Tier-2,6.88,1,6.5,0,1,0,
STU24803,Stark,CSE,Tier-3,7.91,0,6.7,0,3,0,
STU24804,Garou,CE,Tier-1,7.85,0,7.4,2,1,1,14.32
STU24805,Joseph,ECE,Tier-2,6.59,0,6.1,2,4,0,
STU24806,Sengoku,ME,Tier-3,6.41,1,6.0,2,1,1,9.29
STU24807,Okarun,ECE,Tier-3,7.66,0,6.9,2,3,1,10.92
STU24808,Aira Shiratori,ECE,Tier-3,8.49,0,5.5,1,4,1,9.23
STU24809,Bakugo,ME,Tier-2,8.01,1,8.7,1,4,0,
STU24810,Levi,Chemical,Tier-2,6.14,0,5.9,2,4,1,10.88
STU24811,Hange,Chemical,Tier-3,6.59,0,6.3,0,2,0,
STU24812,Geto,CE,Tier-2,6.22,0,4.9,0,5,1,7.01
STU24813,Kirito,EE,Tier-1,8.47,0,5.1,0,1,1,12.96
STU24814,Suzaku,EE,Tier-2,7.14,1,5.7,1,3,1,7.94
STU24815,Levi,Chemical,Tier-3,6.92,1,6.2,1,2,1,5.77
STU24816,Beru,IT,Tier-2,7.45,2,3.4,0,1,0,
STU24817,Near,Chemical,Tier-1,7.63,1,7.8,1,2,1,11.75
STU24818,Himmel,ME,Tier-3,6.85,0,6.6,1,1,1,9.54
STU24819,Zoro,ME,Tier-3,7.45,0,5.8,1,2,0,
STU24820,Dio,ME,Tier-3,7.29,0,4.4,1,2,0,
STU24821,Minato,CE,Tier-2,8.68,1,3.9,2,3,0,
STU24822,Kushida,ME,Tier-2,7.23,1,8.0,0,2,1,11.42
STU24823,Aizawa,CSE,Tier-2,7.56,0,5.2,0,4,0,
STU24824,Okarun,CE,Tier-2,6.63,3,7.0,1,2,0,
STU24825,Pochita,CE,Tier-1,6.64,1,6.5,0,1,0,
STU24826,Bulma,Chemical,Tier-3,7.61,1,5.8,1,1,0,
